steamid,yorum,begeni,oynanan_saat
76561198152748347,gold gold gold gold gold... FU*K! okay mabye this one... gold gold gold gold gold... F*CK ME!...,Evet,465.46666666666664
76561199497662707,:),Evet,33.916666666666664
76561199074904193,wa,Evet,240.88333333333333
76561199129431948,"if you havent played this game yet, your not making it to heaven :O",Evet,53.5
76561199246478671,si,Evet,21.883333333333333
76561199048045681,!!,Evet,1410.3333333333333
76561199182012248,cool,Evet,35.1
76561198312488778,the best game in the universe respct,Evet,284.96666666666664
76561199079231070,i got gambling addiction,Evet,201.0
76561199516496886,fun gamee eeeee er e ee  e ee e,Evet,16.666666666666668
76561199492077438,Bad Anti Cheat,Hayır,455.4
76561199651444361,Sigma game,Evet,72.2
76561198985524858,Premier is shit i just had a game where i would win 2 ELO and ended up loosing 600 great job Valve <3,Hayır,1151.5333333333333
76561198822528568,very good game,Evet,2573.366666666667
76561198020656310,click heads,Evet,2167.35
76561198275274633,wank mate,Evet,1492.8833333333334
76561199835080488,CS G0 is just better,Hayır,36.36666666666667
76561199839192043,23,Evet,115.98333333333333
76561199827536475,COOL GAME,Evet,113.3
76561199851022001,"kokotina strasna
",Hayır,28.95
76561199397670871,"Tele csalókkal, esélytelen játszani normálisan, a prime csak azért van hogy a heti ládákat kifarmold és nem azért hogy ne játsz bot-ok ellen. ,,Wall hack"" és ,,Aim boost"" a meccsek 99 %-ban előfordul. Nem lehet mit tenni ellene mert a Vac 3.0 egy rakás fos, és a Valve is egy nyomorék.",Hayır,329.7
76561199113697038,blyat,Evet,302.9166666666667
76561199811301576,wont you came and save me,Evet,68.71666666666667
76561199757692202,how do i download skins,Evet,38.28333333333333
76561199844244823,goated game,Evet,57.11666666666667
76561199231008538,I love Gaben,Evet,142.76666666666668
76561199835298194,"yes it is very good
",Evet,34.7
76561198220413756,"At times very fun and good game, but there are many cheaters.",Evet,502.2
76561199841059831,good game classsic.alot of cheaters tho classic :),Evet,92.9
76561199846329993,best w friends,Evet,54.35
76561199530255407,this game and valve is sososososoosooooooooooooooo much good but unfortonetly this game ddoesnt give u free case for skin u have to pay,Evet,32.5
76561198314371637,better than valorant,Evet,64.36666666666666
76561199223186491,i can shoot ppl (finally),Evet,33.833333333333336
76561198984973518,nice,Evet,148.53333333333333
76561199069343781,"Thanks to this game i've heard more ""blyat"" than everything else in my life
10/10 recommended",Evet,228.18333333333334
76561199790317647,"I PLAY GTA
",Evet,35.266666666666666
76561198305819458,BAGUS MEMANG INI,Evet,408.75
76561199154107609,sometimes good sometimes bad,Evet,131.03333333333333
76561199802981759,идет в 20 фпс но круто,Evet,4.3
76561199485875969,"I DONT KNOW WHAY HAVE SO MUCH GERAPHIC BUT DONT HAVE GRAPHIC
",Evet,287.68333333333334
76561199548147520,"You search for a game to  ruin your mentality? That's your game!

",Evet,8.7
76561199580033153,very good,Evet,25.883333333333333
76561199014070888,Great Rule 34,Evet,118.63333333333334
76561199841816090,kill the chinchong,Evet,30.133333333333333
76561199759610851,"zo'r goood
",Evet,385.85
76561198346508710,cock6000 game,Hayır,2543.0666666666666
76561199276329705,YES PLAY GAME NOW THIS GAME IS THE BEST,Evet,387.3833333333333
76561198987197790,"nice game
",Evet,165.86666666666667
76561199636112069,good game but fix anti-hack,Evet,127.41666666666667
76561199685230135,the beast,Evet,820.4833333333333
76561199073083725,</3,Evet,196.48333333333332
76561199197943089,"Recommended for players with no heart problems and anger issue
, also the hit registration seems better on csgo, cs2 hitreg feels shit on my opinion",Evet,727.0833333333334
76561197973557514,[b]P E R F E C T I O N[/b],Evet,156.38333333333333
76561198143945502,dont you dare play this game. its pretty good i recomend it,Evet,1027.6166666666666
76561199820643390,"an 2012 game doesnt have a good anti cheat 

",Hayır,217.6
76561198817524919,very good,Evet,1242.6166666666666
76561199214407796,Good game,Evet,55.8
76561199123992914,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9Q1LO5kNoBhSQl-fU_aix8fKbFB1LwtFpYWjIglh3_rbZS4M6dm3ktTfk_TyN-uCkD4G6ZUojL6Q84j22wC28kdvY2r3LIaUdlRtYEaQpAaYllDZdg/330x192?allow_animated=1,Evet,339.51666666666665
76561199446701690,Very Da Bestest Game!,Evet,605.1166666666667
76561199277715264,love when russians scream in my ear,Evet,183.6
76561199459474727,"Worst game ever with constant packet loss, and stupid hit register",Hayır,91.73333333333333
76561199804822998,"🌟 ""CS2: The King is Back — And He Brought a Nuke"" 🌟


Counter-Strike 2 isn’t just a game. It’s an addiction, an obsession, and a battlefield where milliseconds decide legends.

Valve has taken everything we love about CS:GO and turned the dials to 11. Cleaner, crisper graphics. Lightning-fast servers. Sub-tick responsiveness so tight it feels like your thoughts are hitting headshots before your mouse moves. Every round feels like a cinematic experience — every clutch is a heartbeat away from glory or heartbreak.

The gunplay? Still the best in the world. Nothing hits like a crisp AK one-tap or an AWP flick that echoes into eternity. And now, with upgraded smokes that are volumetric and dynamic (yes, they react to nades and bullets), even utility usage is its own mind game.

Tired of rinse-and-repeat shooters with bloated mechanics? CS2 strips it down to pure, refined tactical skill. You outsmart, outshoot, and outlast. It's not just about reactions — it’s about discipline, strategy, and ice in your veins.

Whether you’re a silver trying to climb or a seasoned veteran chasing 5-stack glory, CS2 rewards dedication like no other.

💣 The tension of a 1v4 clutch. 💥 The rush of breaking onto site with milliseconds to plant. 🔥 The symphony of utility, aim, and team comms in perfect harmony.

This game doesn’t hold your hand — it raises your standards.

CS2 isn’t just worth playing. It’s worth mastering.

👏 Download it. Queue up. And welcome to the proving grounds.",Evet,36.88333333333333
76561199799725855,"Average - 6/10
1) Cheaters are the biggest problem in this game. They are present at all levels from non-prime to prime and in all modes. They can use cheats blatantly, so it will be as obvious as possible, but the anti-cheat will not rush to ban them. Especially in non-prime this is an even bigger problem: in simplified mode you can often get into a cheater battle where each team has at least 2-3 cheaters. The situation is better in Prime, but there are still too many cheaters.
2) As for the gameplay, after a couple of hundred hours of playing you already know all the positions on all the maps, where you need to run, etc. and just do the same actions in every game. Then you don't play, but just go to work and run to short, long, mid for the hundredth time. Every time everything is repeated. If you don't want to get into groundhog day, then it's better not to play this game for too long.",Hayır,262.8333333333333
76561199113614197,https://steamcommunity.com/profiles/76561197973845818/inventory/#730_2_182003526,Evet,595.6833333333333
76561199052091270,"very fun
",Evet,1031.45
76561198826698616,a nostalgic game you cant deny if you play old times you never regret this,Evet,115.56666666666666
76561199061893506,One of the best games.EVER.,Evet,144.28333333333333
76561199782853539,s,Evet,24.666666666666668
76561198291811286,nice game to get some money ;p,Evet,1046.4833333333333
76561199081633002,Russian blyat,Evet,864.2
76561198262736598,not recommended,Evet,1448.3666666666666
76561199218673864,Gave me vac ban cause got hacked,Hayır,364.7
76561198346171899,"EXCELLENT
",Evet,751.4333333333333
76561198993911098,no anticheat here,Hayır,1828.1166666666666
76561199243082194,No gay sex,Evet,6.466666666666667
76561199821712912,Good game but too many cheaters,Evet,382.15
76561199294015899,.,Evet,278.93333333333334
76561199474613067,2b 4a,Evet,46.8
76561199221578509,"this game is dog shit'
",Hayır,172.35
76561199830455822,"GOOD GAME\

",Evet,38.8
76561199003181786,"This Game Hurts, But I Play Anyway",Evet,2280.3166666666666
76561199433576392,good,Evet,10.466666666666667
76561199012303750,Bring back CS:GO what is this bull$hit?,Hayır,345.6166666666667
76561199829122783,vac TIMEOUTS,Hayır,39.85
76561198202081000,viborni :) mamynka povolyla hrad ´´,Evet,1224.3166666666666
76561198428072862,I would like them to release my account after 4 years because I have so much money in it and my account was hacked and I was a kid when I was hacked and now I would like to get my account back.,Evet,602.8833333333333
76561199182856711,e,Evet,152.15
76561199527919334,"The best game, it takes time but once you get the hang of it ggs bro",Evet,20.683333333333334
76561199108233925,"perfect for your friends! To playaround and get some decent action in on it.

be aware you will rage. and have another set of everything. becuase your going to break everything.",Evet,291.98333333333335
76561198285262336,very relaxing,Evet,992.4
76561198851705058,CykaCykaCyka,Evet,190.66666666666666
76561199043796706,tung tung tung shakur,Evet,276.6
76561199747696154,kaiffsda,Evet,21.05
76561199848097606,sometime maybe good sometime maybe shit,Evet,39.4
76561199821970437,fesr,Evet,13.216666666666667
76561198881005644,Very Nice Game with great Mechanics except community can be improved.,Evet,507.1166666666667
76561198152342735,dog sh!t,Hayır,801.1
76561199612280966,"Love the strategy involved and the way your reaction times come into play. Be careful, it's addictive!",Evet,45.85
76561198871105350,Cheaters are the majority of players,Hayır,126.78333333333333
76561199536611171,tutorial how to get anger issues,Evet,196.46666666666667
76561198340095746,"This game is addictive, great job!!!",Evet,5.966666666666667
76561199660554603,"it is so fun!
",Evet,52.43333333333333
76561199537878597,every game cheaters,Evet,93.4
76561199380740892,Deadass game,Evet,193.03333333333333
76561199822402388,https://steamcommunity.com/id/aimnotracist/inventory/#730_2_27727037767,Hayır,214.16666666666666
76561198805836179,y e s,Evet,23.1
76561199589262508,pretty nice especially the market and trading platform learns economy better than in universities,Evet,64.45
76561199467909199,https://steamcommunity.com/id/b1t333/inventory/#730_2_23880241518,Evet,80.13333333333334
76561198261095144,"It keeps getting worse and worse. From the 30k+ rankings to the 8ks. There are so many closet cheaters. You can download the matches and check it out. Reports to steam and CS does absolutely nothing. Got a match with a Literal spinbotter in, and he is STILL not VAC'd. This game is being a large joke at this point",Hayır,136.96666666666667
76561199850483925,Ok,Evet,9.316666666666666
76561199168214342,"I'm VAC Banned
",Hayır,25.566666666666666
76561199472606804,YESYES,Evet,444.9166666666667
76561199571288906,fire,Evet,364.8333333333333
76561198949767209,Fun Game,Evet,507.8
76561198861655211,Good game,Evet,494.56666666666666
76561199204654640,DAMN,Evet,312.26666666666665
76561199044534227,good,Evet,102.96666666666667
76561199796524766,"ncc
",Evet,267.6666666666667
76561198184322710,"mjau game
",Evet,1007.9333333333333
76561199810996492,My balls are sweaty knees are heavy i shat all over my uncle betty,Evet,91.45
76561199356829521,D,Evet,38.9
76561199381801083,iha vitu händi,Evet,419.35
76561199229738109,"foarte bun jocu, daca n ai echipa n ai cum sa joci",Evet,472.1
76561199230168650,it is a best games ever,Evet,120.85
76561199421517761,"Better than Duolingo, I learned every Russian slur by simply playing.",Evet,166.81666666666666
76561199544355681,":)
",Evet,13.416666666666666
76561199627802680,"the best game in the world
",Evet,44.733333333333334
76561199791382759,good game,Evet,88.78333333333333
76561199416975193,"good game
",Evet,752.5833333333334
76561199828267586,sfd,Evet,16.433333333333334
76561199084890896,shit,Hayır,51.18333333333333
76561198833584886,Too many Cheaters,Evet,595.7666666666667
76561198348701346,"all my songs down the computer, sete uniror
",Evet,339.6666666666667
76561198170071787,Game is trash,Evet,1040.2
76561199230902512,game to learn other cultures and language,Evet,111.05
76561199758159001,very good game so good,Evet,30.766666666666666
76561199096532058,best russian lessons on earth ;) almost broke my mouse. good game,Evet,63.233333333333334
76561198397576426,"I’ve spent 400 hours getting yelled at in Russian by teenagers.

I’ve learned that flashbangs bounce back. I’ve learned that shooting a chicken doesn’t increase accuracy. I’ve learned that one bad eco round can ruin a friendship.

But I’ve also learned that no game makes me feel more alive than CS2. One headshot, one clutch, and suddenly I’m a god.

Counter-Strike 2: where I throw smoke, miss, and pretend it was a fake",Evet,486.73333333333335
76561199167126396,autistic europeans shooting eachother,Evet,7.383333333333334
76561199170592934,vacced for no reason,Hayır,295.78333333333336
76561199261605982,Its a fun game it is very dopimine endusing so once you start you start also a money pit,Evet,22.316666666666666
76561199810132646,fps king,Evet,59.46666666666667
76561199108486098,CS2 hits different when you're playing with friends.,Evet,170.41666666666666
76561199848919827,I want to buy skins on community market but they dont let me because I was to young. so I ended up renting the skins from kilowatt case. they'll take it from me after 7 days. I sad,Evet,34.56666666666667
76561198212448551,nice game,Evet,3041.6666666666665
76561199811966439,"This is awesome!

Who gives a shit about Duolingo? You can learn all the important words in the CS2 Voicechat from your wonderful teammates who will kindly support you in learning their language.
(Supported languages:
- Russian
- Turkish
- Russian
- Russian
- English but its actually russian)

You make the tiniest mistake and die? Don't worry; your team will understand and definetly won't say anything bad about that.

You want a fair match? Valve says: ""I gotchu!"". The antivirus won't let cheaters get away with what they're doing. In my 130 hours of playing I haven't seen a single cheater in the game.

You want to have a nice little talk in the chat? Okay! Feel free to write anything you want to say. Yes, ANYTHING. Valve doesnt care. But surely that won't be used for wrong purposes right?

And you can even customize your character and weapons so it looks just the way you like it! Just sell your family, kids, house, car, life, organs, and soul and get yourself a beautiful virtual knive for 1.200.000 bucks.

Highly recommend this game if you like losing your money, time, braincells and your will to live.",Evet,141.61666666666667
76561198054136701,Give us back CSGO please. CS2 is just trash.,Hayır,572.2333333333333
76561199849438452,Eta pizdiec..,Evet,22.983333333333334
76561199433395017,äöäöl,Evet,11.2
76561199124571827,Very good game but a lot of russains that swear,Evet,41.916666666666664
76561199833234170,best game for combat,Evet,53.833333333333336
76561198206417593,This game is a overhyped dogturd and scammed me out of my money. 0 knives 0 gloves. died to bots and cheaters. got stream sniped. 0/10,Hayır,10.433333333333334
76561199251598370,hh,Evet,35.35
76561198335284931,good for mental therapy,Evet,54.03333333333333
76561199844141546,shit game but i still play it everyday,Evet,41.13333333333333
76561199514594075,nice game,Evet,17.3
76561199212716933,I am bad...,Evet,9.416666666666666
76561199387841029,"My Chinese and Russian teammates like getting mad at me for not knowing what they're saying and proceed to shoot me with either a deagle or a deagle.

would recommend.",Evet,33.61666666666667
76561199580451737,30 fps,Evet,37.016666666666666
76561198068358040,"Sometimes maybe good, sometimes maybe shit",Evet,4323.633333333333
76561199850423589,nice,Evet,46.8
76561198202789010,very bad game full of cheater,Hayır,90.61666666666666
76561199638687281,This game cured my depression and created another,Evet,84.4
76561198383386417,I wish I never bump into this game. Now I can't live without it. It's a part of me. :(,Hayır,2360.85
76561199613349384,yes,Evet,297.73333333333335
76561199375876621,"Good if all cheaters disappear 
",Evet,488.5
76561199808445705,this sike good i reccomend to play this game . before that buy the prime membership in CS2 and play this game,Evet,6.916666666666667
76561198109207880,HvH,Evet,1006.6166666666667
76561199063745268,",,,,",Evet,600.8
76561197994460310,good game,Evet,4452.333333333333
76561198254849874,Really fun game,Evet,15.783333333333333
76561199689924359,..,Evet,789.5833333333334
76561199850698264,One of the games where you get punished for being good. 5 games of comp placed silver on 2 maps and already low trust.,Hayır,7.266666666666667
76561198117375287,It's a game.,Evet,1927.7333333333333
76561199011853952,Govno,Evet,647.7833333333333
76561199789136083,Very good game,Evet,588.65
76561199133544127,Just an awesome game.............,Evet,1930.2666666666667
76561199757860050,very sigma,Evet,90.73333333333333
76561199565111621,pam pam pipec,Evet,106.93333333333334
76561199523850141,best game,Evet,317.68333333333334
76561199494998929,"the gunplay is smooth, but not being able to ADS takes some getting used to",Evet,4.433333333333334
76561199117470724, great game,Evet,52.06666666666667
76561199730087681,nice free to play game,Evet,78.75
76561199475907754,good,Evet,14.933333333333334
76561198118198492,"this game sucks and runs insanely poorly when cs:go used to run fine. even with minimal settings, somehow you lag the minute you look at an enemy player. literally a million times worse than global offensive and i could see myself never playing this game again, considering i was basically robbed since i payed for counter strike: global offensive, not this crap.",Hayır,89.11666666666666
76561199119697322,I HATE THIS GAME BUT I LOVE GAMBLING 10/10,Evet,36.6
76561199847361473,comp good it fun,Evet,20.366666666666667
76561199809546399,ass fucked by many russian dudes 5 star,Evet,318.45
76561198054058318,.,Evet,489.21666666666664
76561198251399862,"Flaws of CS2:
- Is a sequel to CSGO yet has less content. Popular maps like Cobblestone and Cache still aren't officially in the game. This fact alone is mind boggling.
- VAC doesn't care about cheaters so you have to use FACEIT to play with people who are legit (And even then some people still cheat on FACEIT)
- Can't personalize your settings like you could in CSGO (VM movement, text font, etc)
- No new operation
- Added the ""Armory Pass"" so they can squeeze as much money out of us as possible when the community asked for an operation instead 
- The game feels ghetto and unpolished. Many people have complained about their settings not saving as well as lower frame rates despite having decent computers that could run CSGO with ease.

At the end of the day, this game feels like any other Counter-Strike game and will be familiar to long time players. However, Valve's lack of attention to the demands of the community make CS2 feel like a shell of all the other CS games",Hayır,3458.0666666666666
76561199675044386,GOOD,Evet,846.6333333333333
76561198334296944,Pls update vs cheaters,Evet,2394.9333333333334
76561198126047345,CS2 - best game ever!!!,Evet,3.566666666666667
76561198086021806,no,Hayır,605.7166666666667
76561198262659277,"Valve Doesn't care about cheating. They just keep milking you for case money, and you fall for it.",Hayır,421.78333333333336
76561199661394736,thbhbthb,Evet,96.8
76561199661110848,dhfh,Evet,96.26666666666667
76561199660590117,dnthf,Hayır,96.53333333333333
76561199660998682,rtgvbd,Hayır,94.1
76561199057650099,not worth your time as a new player. no anti-cheat so people blatantly cheat every game. all they care for is money from skins,Hayır,1806.05
76561198130311803,asd,Evet,971.7833333333333
76561199851732347,Easy playable,Evet,18.4
76561199661255887,zvesf,Hayır,92.45
76561199661677486,evsfz,Hayır,95.05
76561199661269376,vefs,Evet,95.18333333333334
76561199661701661,eavrsf,Hayır,95.08333333333333
76561199660770866,ave,Evet,93.23333333333333
76561199678615287,efwva,Hayır,90.88333333333334
76561199678071141,ewfcv,Hayır,91.11666666666666
76561199679243919,awfes,Hayır,90.73333333333333
76561199850892679,Yea it's alright,Evet,12.983333333333333
76561199678838597,bbgsdbrg,Hayır,89.33333333333333
76561199678118749,gdbrgbdr,Evet,91.16666666666667
76561199679257803,gbgbrbd,Evet,89.35
76561199679023245,regdvgrve,Evet,90.73333333333333
76561199678740061,WEEFWFVFV,Evet,90.56666666666666
76561199679094906,RFWEFRWDEFR,Evet,89.75
76561199665376728,defwEFWE,Hayır,91.26666666666667
76561199665663161,sCDAFxdfsasxd,Evet,89.56666666666666
76561199685857865,awedrdewrdfew,Hayır,91.7
76561199685712264,efeafef,Hayır,91.88333333333334
76561199820730444,this is best game in steam,Evet,16.0
76561199851433613,"Fun game, just the worst anticheat in the history of video games. Could pay EAC and probably offset the cost by the increased player base. Or.... make a functioning AC that at least detects rage cheaters LMAO.",Evet,58.28333333333333
76561199685462883,cecfacfes,Hayır,90.61666666666666
76561199684781645,fcefsefces,Hayır,88.5
76561199685316754,5r3ghtbredvg r,Evet,91.16666666666667
76561199334367364,nice,Evet,75.06666666666666
76561197996502746,definitely a must play game at some point in your gaming life !,Evet,42.45
76561199850931293,"best game , only for sigma :fire:",Evet,16.733333333333334
76561197991207773,skill,Evet,1692.0833333333333
76561198867878202,CS2,Evet,33.31666666666667
76561198113111560,Shit game. Not recommend it,Evet,1959.15
76561199479252003,b67 `78y,Evet,63.9
76561198262443213,i can't walk away,Evet,4114.616666666667
76561198393795494,"Good Game, it can make you rich or poor IRL, not kidding!! This game is way better than gay ass PUBG or Valorand, I don't even know why I compared it to that shit game, but yeah this game is god tier. This is what a real man plays.. You will get shit teammates sometime who are higher than you in premier but behaves as dumbfucks when ingame.",Evet,242.23333333333332
76561198199415191,great game so far,Evet,25.9
76561198027216893,i luv skinz,Evet,194.4
76561198337536220,Do you like first person shooters? Do you also dislike yourself and want to waste hours of your life hard stuck in silver like me? Then this is the game for you. :),Evet,1417.7333333333333
76561199406865854,"Sh!tt!est game I ever played. Concord better than this shi fr
10/10",Evet,1428.7166666666667
76561198816778386,"Boring, lots of smurfs",Hayır,442.56666666666666
76561198041657394,"Game is riddled with hackers and going unbanned. Almost unplayable. No point investing any time in this game as it is now, find something else to play.",Hayır,1508.8
76561198365666165,"got called the n word, and then killed by an aimbotter",Evet,477.9166666666667
76561198803519558,*thums up* healthy and nice community,Evet,17.616666666666667
76561199069566207,must know how to speak multiple languages to play this game,Evet,111.86666666666666
76561199144086482,hi,Evet,12.383333333333333
76561199200746783,BOM DEMAIS,Evet,2083.6833333333334
76561199843368290,nice,Evet,19.633333333333333
76561199161381053,IT WAS GOOD,Evet,140.53333333333333
76561199470983553,i got more blyat than bitches,Evet,59.5
76561198167708792,so good !,Evet,400.55
76561199805386509,Best game if your teammates have prime...And that's all I think😅💜,Evet,58.36666666666667
76561199417375127,This game is fun,Evet,29.733333333333334
76561198090590942,"CSGO was better than this plus we got people who are cheating, who are toxic cause they can't work with others, but hey opening case is fun. Do I recommend this version of the game? Hell, no. Wanna get good? Just run and shot cause standing still doesn't matter. What about sub-tick? Worst thing to happen for any device. I prefer it out plus you get a head shot well the game decided to say no. That's final. Wanna enjoy the rifles? Well enjoy a mac-10 hitting you full running without strafing. Even the mp9 jumping is still gonna kill you cause gun more accurate in air than on ground. Wanna spray? Well enjoy the bullets not going your way even if you do it successfully. Still try to spray you get there one day. Wanna surf? Well that is dead and it was killed like a dog being put down. What about bhopping? Well that died when sub tick was introduce. Should I even talk about it with 350 hours? Well am I the best? No but at least I try learning the game. No worry its okay if your ass but if you work with a team than hey you doing great but if you don't go play valorant since your an one trick pony. Wanna Primer? Well enjoy playing mirage 24/7. What about Anibus? Well great map but other people don't know how to play. If you train is better than vertigo well your wrong because vertigo teaches you how to be aggro and take control of areas. Am I being rough on the game? I play on laptop what else should I play that is a first shooter? COD? That shit died at Bo3. Overall it is fun to learn and play with teammates from otherside of the world. Plus russian is funny and cool that goes to Polish. What about Faciet? Do you wanna feel true torment go ahead trust me. But great experience for learning.",Evet,350.26666666666665
76561199405913871,"goo
",Evet,22.6
76561198417641134,russia,Evet,175.35
76561198180650153,мусора сосите,Evet,482.23333333333335
76561199472595840,It makesz me jiggle my balls,Evet,10.483333333333333
76561199769693068,well here comes the gambling addiction,Evet,20.816666666666666
76561198365740361,"I spend money and get nothing of value in return, I might have an addiction, Pretty much the same as dating. I have never talked to a women.
",Evet,114.63333333333334
76561199848758854,"very good 
i love ts(shit)",Evet,130.76666666666668
76561199848192176,great game must play many bots in game makes for fun time,Evet,21.533333333333335
76561198019115828,bad,Hayır,93.6
76561197966251252,pog,Evet,959.6833333333333
76561199025582509,played 6k hours on another account. Please listen to me son dont play this game.,Hayır,1300.4
76561199059269042,So fun!!,Evet,332.18333333333334
76561199261420046,"draining additive,,, i fell like a cr@ackhead for pixels
",Evet,55.5
76561198965393730,"cheaters infected game 10out10 games there is a cheater, WH is a tool you must download to play this game 


UNISTALLING",Hayır,228.71666666666667
76561199087329869,trash game,Hayır,124.71666666666667
76561199833405434,i have learned multiple russian slurs from this game,Evet,55.916666666666664
76561199812602235,the game is really cool!,Evet,12.3
76561199817174842,oh cs i dont know how many times ive been jacking off while in the menu but its atleast more then 9 times,Evet,79.95
76561198306299239,"ГЕЙБ ЕБАНЫЙ СЫН ШЛЮХИ МЕРТВОЙ, ЖИРНЫЙ ПИДОРАС ПОЧИНИ ИГРУ",Hayır,1704.4833333333333
76561199851818223,best game,Evet,11.266666666666667
76561199432721103,Very good game the people are very nice and very respectful. Would recommend to download this game. And make your child play it. This is totally family friendly. kos omak,Evet,14.3
76561198837460560,good,Evet,228.68333333333334
76561199527341090,"i let my nuts hang while i play cs2, helps my performance due to the immense airflow my nuts receive and im super grateful for it! cs2 changed my gambling addiction forever too! im -100k in debt and my wife is currently divorcing me ggez :D",Evet,465.18333333333334
76561199251071581,very good,Evet,222.6
76561199849833094,THIS GAME IS FCKING TRASH NEVER INSTALL IT,Hayır,41.3
76561198388755406,Great Game,Evet,3184.85
76561199000393044,Mac 10 is love Mac 10 is life,Evet,94.85
76561199564620023,ez for enz enz enz,Evet,165.35
76561199573163984,A lot of Bots,Hayır,3149.233333333333
76561199651824592,gg,Evet,72.18333333333334
76561199034341476,"good game
",Evet,127.61666666666666
76561199438406690,"shit game, cant get any queues in for wingman which is one of the most fun games due to the more dynamic maps and short matches.",Evet,22.75
76561199756416965,pee,Evet,22.466666666666665
76561198803706515,GREAT,Evet,39.88333333333333
76561199764474870,Fun title!,Evet,12.133333333333333
76561198209831771,Cheaters,Hayır,712.1833333333333
76561199203328341,"no
",Hayır,21.616666666666667
76561199469968017,money,Evet,7.583333333333333
76561199217301333,"Great game, but no one on your team will play like a regular human most of the time.",Hayır,952.9666666666667
76561199525491597,"yfjhvfkmyj,yj vj;yj ,skj ,s b gjkexit nfr rfr z t,fk vfnm gblfhfcjd rjnjhst yf le'kmrf[ cblzn 24/7",Evet,54.083333333333336
76561199258859089,"its more serious then other shooters, lots of strategy",Evet,25.7
76561199654518116,this game is ass,Hayır,208.7
76561199842744316,poop,Evet,22.033333333333335
76561199559301754,"llllllllllllllllllllllll
",Evet,1148.8666666666666
76561198172250195,this shit wellies yo,Evet,3608.883333333333
76561199238975178,its fun and addicting,Evet,211.03333333333333
76561199456182552,dogshit,Hayır,238.25
76561198067864516,play tis gaem is lyke pley slut machen,Evet,125.85
76561198336570621,"big poop
",Evet,5.366666666666666
76561198205868375,cul,Evet,382.55
76561199559516112,It's a nice game,Evet,16.7
76561199046330536,i love getting screamed at by russians after i drop the bomb beacuse of a 1v6,Evet,5.566666666666666
76561198845623291,hueta,Hayır,1025.5166666666667
76561199248446765,Just take my money,Evet,87.81666666666666
76561199685123212,good way to gamble,Evet,452.0833333333333
76561199762768109,GREAT,Evet,87.05
76561199008619615,Love this!,Evet,3063.883333333333
76561198053164710,CS:GO died for this.,Hayır,5553.666666666667
76561199085015195,"https://steamcommunity.com/id/donkgojo/inventory/#730_2_38824393696 
https://steamcommunity.com/id/donkgojo/inventory/#730_2_41640713724
https://steamcommunity.com/id/ohnePixel/inventory/#730_2_29969162171
",Evet,60.85
76561198979256595,j,Hayır,310.28333333333336
76561199574452366,The game is not as great as the previous version. The game is full of cheaters. The game is not optimal in terms of graphics.,Hayır,7.1
76561198991893107,"bullshit game, csgo was 10xbetter, shit just dosent feel right
",Hayır,1196.1
76561199168513880,You can learn every slur known to man,Evet,225.4
76561199587864056,decent,Evet,70.83333333333333
76561199422039569,Full of cheaters !,Evet,35.2
76561199511561825,Full of cheaters unfortunately :(,Hayır,1415.5833333333333
76561198084380871,game sux,Hayır,826.05
76561198083262541,i liek tis game,Evet,125.66666666666667
76561198883603515,"Let's thank valve and gaben for cs2 which I honestly didn't want and you invested resources/money and anti-cheating, let's give it to hell I promise to put the money into what a player who comes from work and wants to put a Counter Strike. I think every game company has forgotten that graphics don't matter as much as experience from my perspective and for many people GABEN you can put it on your backside called Counter Strike 2. Thank you Valve for ruining the Counter Strike franchise.",Hayır,677.7333333333333
76561199388823983,bag pula in ei de rusi spurcati,Evet,236.76666666666668
76561198843388193,cul game for monke,Evet,1043.2333333333333
76561199093845075,The masculine version of Valorant.,Evet,68.93333333333334
76561199682197009,"good gamew
",Evet,30.116666666666667
76561199472524513,very good,Evet,164.66666666666666
76561198984476890,"inferno map new update is full bug
",Evet,731.9833333333333
76561198334831327,😒,Evet,333.51666666666665
76561198089459753,trash game.,Hayır,23.3
76561198798463590,ef,Evet,46.55
76561199236211551,Best game to play if you want to get mad,Evet,153.53333333333333
76561199834443413,"It's a good game, but if there were a few fewer challenges",Evet,0.6
76561199178825594,".
",Hayır,1723.5166666666667
76561199016231267,10012313123123123123123123123123,Evet,64.51666666666667
76561199790864536,yo,Evet,8.45
76561199003900901,👍,Evet,700.05
76561199826822124,good game somtimes chill team mates but IQ test before every competitive and premier match is needed,Evet,157.63333333333333
76561198240476306,Cs2 is not CS:GO so save yourself and go play valorant because go is no longer here,Hayır,2340.266666666667
76561198210418596,____,Evet,1105.8
76561198254491158,This is a review,Evet,1803.1333333333334
76561199850283337,xd nic,Evet,39.266666666666666
76561198105984036,Good game,Evet,3641.25
76561199180770305,yowww soo lott chinese people la,Evet,72.61666666666666
76561199474661998,a,Evet,6.75
76561199566482429,cool,Evet,113.38333333333334
76561199636411657,counter strike,Evet,18.533333333333335
76561199851574896,a ghost elvette az accountomat es ujra kell kezdenem 10/10,Evet,11.166666666666666
76561199852064265,russian language simulator - 10/10 would learn again,Evet,62.21666666666667
76561199706910505,<3,Evet,612.2833333333333
76561199042441293,great game,Evet,138.56666666666666
